Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo
392,781.0,TOYOTA,Camry,2012,Sedan,True,Hybrid,2.5,314373,4.0,Automatic,Front,4,Left wheel,Grey,12,False
14166,640.0,HYUNDAI,Sonata,2013,Sedan,True,Petrol,2.0,206088,4.0,Automatic,Front,4,Left wheel,White,4,False
188,382.0,CHEVROLET,Volt,2017,Hatchback,True,Hybrid,1.5,125358,4.0,Automatic,Front,4,Left wheel,Grey,0,False
73071,1646.0,LEXUS,GX 460,2015,Jeep,True,Petrol,4.6,188078,8.0,Automatic,4x4,4,Left wheel,Black,0,False
14426,764.0,KIA,Optima,2015,Sedan,True,Petrol,2.0,64032,4.0,Automatic,Front,4,Left wheel,Silver,4,False
12231,765.0,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,216070,4.0,Automatic,Front,4,Left wheel,Silver,4,False
157,1172.0,MERCEDES-BENZ,ML 350,2011,Jeep,True,Diesel,3.5,220323,6.0,Automatic,4x4,4,Left wheel,Black,12,False
3450,1869.0,CHEVROLET,Impala,2019,Sedan,True,Petrol,3.6,18438,6.0,Automatic,Front,4,Left wheel,Silver,12,False
3136,1694.0,NISSAN,Frontier,2016,Sedan,True,Petrol,4.0,105427,6.0,Automatic,Front,4,Left wheel,Brown,12,False
18817,,BMW,750 4.8,2005,Sedan,True,CNG,4.8,210000,8.0,Tiptronic,Rear,4,Left wheel,White,12,False
10349,,MERCEDES-BENZ,E 320,2001,Sedan,True,Diesel,3.2,195330,6.0,Tiptronic,Rear,4,Left wheel,Silver,6,True
2195,777.0,TOYOTA,Camry,2014,Sedan,True,Petrol,2.5,328282,4.0,Automatic,Front,4,Left wheel,Silver,12,False
46414,915.0,MERCEDES-BENZ,ML 350,2014,Jeep,True,Diesel,3.0,57755,6.0,Automatic,4x4,4,Left wheel,White,6,False
1019,1537.0,TOYOTA,Highlander,2009,Sedan,True,Hybrid,3.3,318358,6.0,Automatic,4x4,4,Left wheel,Black,12,False
4704,1714.0,MERCEDES-BENZ,GLE 350,2017,Jeep,True,Petrol,3.5,59331,6.0,Automatic,Rear,4,Left wheel,Black,0,False
3763,779.0,TOYOTA,Camry,2013,Sedan,True,Hybrid,2.5,124912,4.0,Automatic,Front,4,Left wheel,White,12,False
19757,,HYUNDAI,Veloster R-spec,2014,Coupe,True,Petrol,1.6,96000,4.0,Manual,Front,2,Left wheel,Black,6,True
1725,1363.0,MERCEDES-BENZ,ML 350,2012,Jeep,True,Diesel,4.6,180659,8.0,Automatic,4x4,4,Left wheel,Black,12,False
11760,2377.0,DODGE,Ramcharger,2016,Sedan,True,Petrol,5.7,87434,8.0,Automatic,Rear,4,Left wheel,Black,12,False
627,1470.0,JAGUAR,XF,2013,Sedan,True,Petrol,5.0,85459,8.0,Automatic,Rear,4,Left wheel,Silver,12,False
20883,640.0,HYUNDAI,Sonata,2013,Sedan,True,Petrol,2.0,126655,4.0,Automatic,Front,4,Left wheel,Grey,4,False
8938,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,True,Diesel,3.5,256914,6.0,Automatic,4x4,4,Left wheel,Grey,12,False
29793,,TOYOTA,Camry,2015,Sedan,True,Hybrid,2.5,85000,4.0,Variator,Front,4,Left wheel,Black,10,False
18817,,RENAULT,Megane,2010,Hatchback,False,Diesel,1.5,190000,4.0,Automatic,Front,4,Left wheel,White,8,False
6272,,TOYOTA,RAV 4,1995,Jeep,False,CNG,2.0,0,4.0,Automatic,4x4,2,Right-hand drive,Blue,0,False
11917,,TOYOTA,Vitz RS,2008,Hatchback,True,Petrol,1.5,95000,4.0,Variator,Front,4,Right-hand drive,White,4,False
28225,,FORD,Fusion,2016,Sedan,False,Petrol,2.5,70500,4.0,Automatic,Front,4,Left wheel,Black,8,False
32302,,HYUNDAI,Azera,2012,Sedan,True,Petrol,3.0,122000,6.0,Automatic,Front,4,Left wheel,White,12,False
53282,1017.0,HYUNDAI,Sonata,2017,Sedan,True,Petrol,2.0,37844,4.0,Automatic,Front,4,Left wheel,White,4,False
15994,595.0,FORD,Fusion,2015,Sedan,True,Petrol,1.5,163711,4.0,Automatic,Front,4,Left wheel,Black,12,True
29075,640.0,SSANGYONG,REXTON,2013,Jeep,True,Diesel,2.0,169027,4.0,Automatic,Front,4,Left wheel,Silver,4,False
22894,1273.0,MERCEDES-BENZ,ML 350,2015,Jeep,True,Diesel,3.5,79080,6.0,Automatic,4x4,4,Left wheel,Grey,12,False
5802,790.0,DAEWOO,Lacetti,2009,Sedan,True,Petrol,1.6,107125,4.0,Automatic,Front,4,Left wheel,Black,4,False
9408,966.0,SUZUKI,SX4,2009,Jeep,False,Petrol,2.0,107000,4.0,Automatic,4x4,4,Left wheel,Grey,8,False
3700,,VAZ,2107 07,1999,Sedan,False,Petrol,1.7,1000,4.0,Manual,Rear,4,Left wheel,White,0,False
81445,1174.0,HYUNDAI,Santa FE,2020,Jeep,True,Diesel,2.2,25468,4.0,Automatic,Front,4,Left wheel,White,4,False
14740,862.0,TOYOTA,Camry,2011,Sedan,True,Petrol,2.5,208000,6.0,Tiptronic,4x4,4,Left wheel,Black,10,False
14583,,TOYOTA,Prius,2010,Sedan,False,Hybrid,1.8,208000,4.0,Variator,Front,4,Left wheel,Golden,6,False
41553,891.0,HYUNDAI,Santa FE,2016,Jeep,True,Diesel,2.0,145339,4.0,Automatic,Front,4,Left wheel,Black,4,False
2744,862.0,NISSAN,Altima,2011,Sedan,True,Petrol,2.5,266819,4.0,Automatic,Front,4,Left wheel,Black,12,False
3763,629.0,NISSAN,Juke,2015,Jeep,True,Petrol,1.6,88475,4.0,Automatic,4x4,4,Left wheel,White,0,False
34497,919.0,BMW,535,2012,Sedan,True,Petrol,3.0,124000,6.0,Tiptronic,4x4,4,Left wheel,White,16,True
20385,779.0,TOYOTA,Camry,2013,Sedan,True,Petrol,2.5,102000,4.0,Tiptronic,Front,4,Left wheel,Blue,10,False
7213,,MITSUBISHI,Colt,2004,Hatchback,False,Petrol,1.2,180000,4.0,Variator,Front,4,Right-hand drive,Silver,8,False
30420,765.0,FORD,Transit Custom,2015,Microbus,False,Diesel,2.0,120000,4.0,Manual,Front,4,Left wheel,White,2,True
56845,1017.0,HYUNDAI,Santa FE,2017,Jeep,True,Diesel,2.0,88000,4.0,Automatic,Front,4,Left wheel,Grey,4,False
22580,891.0,HYUNDAI,Elantra,2016,Sedan,True,Petrol,2.0,52000,4.0,Automatic,Front,4,Left wheel,Black,0,False
6743,397.0,LEXUS,CT 200h,2016,Hatchback,True,Hybrid,1.8,71904,4.0,Automatic,Front,4,Left wheel,White,0,False
2901,503.0,HONDA,Civic,2012,Sedan,True,Hybrid,1.5,146403,4.0,Automatic,Front,4,Left wheel,White,0,False
784,394.0,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,102397,4.0,Automatic,Front,4,Left wheel,Black,12,False
3000,,OPEL,Astra,1996,Universal,False,CNG,1.6,600000,4.0,Manual,Front,4,Left wheel,Blue,2,False
7527,934.0,TOYOTA,Camry,2015,Sedan,True,Petrol,2.5,151610,4.0,Automatic,Front,4,Left wheel,White,12,False
30602,609.0,HONDA,FIT,2016,Universal,True,Petrol,1.3,16714,4.0,Automatic,Front,4,Left wheel,Black,4,False
39201,1053.0,ACURA,RDX,2014,Jeep,True,Petrol,3.5,81600,6.0,Automatic,4x4,4,Left wheel,Grey,10,False
3763,779.0,TOYOTA,Camry,2013,Sedan,True,Hybrid,2.5,124912,4.0,Automatic,Front,4,Left wheel,White,12,False
44134,730.0,SSANGYONG,Actyon,2016,Jeep,True,Diesel,1.6,56150,4.0,Automatic,Front,4,Left wheel,Red,4,False
6272,,VOLVO,960,1995,Sedan,True,Petrol,2.5,253442,6.0,Automatic,Rear,4,Left wheel,White,2,False
7840,,HONDA,Elysion 3.0,2004,Minivan,False,Petrol,3.0,219000,6.0,Automatic,Front,4,Right-hand drive,Black,6,False
27827,765.0,HYUNDAI,Tucson,2015,Jeep,True,Diesel,2.0,161388,4.0,Automatic,Front,4,Left wheel,White,4,False
16000,,BMW,X5,2004,Jeep,True,Petrol,3.0,300000,6.0,Tiptronic,4x4,4,Left wheel,Silver,10,False
35237,639.0,HYUNDAI,Santa FE,2014,Jeep,True,Diesel,2.0,170623,4.0,Automatic,Front,4,Left wheel,White,4,False
470,645.0,TOYOTA,Prius,2011,Sedan,True,Hybrid,1.8,353606,4.0,Automatic,Front,4,Left wheel,Grey,12,False
11604,1017.0,HYUNDAI,Sonata,2017,Sedan,True,LPG,2.0,345316,4.0,Automatic,Front,4,Left wheel,Orange,4,False
32929,880.0,HYUNDAI,Elantra,2018,Sedan,True,Petrol,1.6,54865,4.0,Automatic,Front,4,Left wheel,Grey,4,False
19657,707.0,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,129000,4.0,Automatic,Front,4,Left wheel,Grey,4,False
16954,836.0,HYUNDAI,Genesis,2010,Coupe,True,Petrol,2.0,170340,4.0,Automatic,Front,4,Left wheel,Black,4,False
118519,1228.0,FORD,Explorer,2018,Jeep,True,Petrol,2.3,14263,4.0,Automatic,Front,4,Left wheel,White,4,False
1098,394.0,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,398069,4.0,Automatic,Front,4,Left wheel,Black,12,False
16333,707.0,SSANGYONG,Actyon,2011,Sedan,True,Diesel,2.0,189855,4.0,Automatic,Front,4,Left wheel,Silver,4,False
41654,1091.0,HYUNDAI,H1,2016,Minivan,True,Diesel,2.5,41000,4.0,Automatic,Front,4,Left wheel,White,4,False
19441,1024.0,HYUNDAI,H1,2010,Minivan,True,Diesel,2.5,82111,4.0,Automatic,Front,4,Left wheel,White,4,False
9879,1018.0,MERCEDES-BENZ,E 350,2011,Sedan,True,Diesel,3.0,273186,6.0,Automatic,Rear,4,Left wheel,White,12,False
15681,1055.0,MERCEDES-BENZ,E 350,2013,Sedan,True,Petrol,3.5,140800,6.0,Automatic,4x4,4,Left wheel,Black,0,True
13485,,OPEL,Zafira B,2007,Minivan,False,Diesel,1.9,265000,4.0,Manual,Front,4,Left wheel,Silver,2,True
11290,746.0,TOYOTA,Prius,2009,Hatchback,False,Hybrid,1.5,99000,4.0,Automatic,Front,4,Left wheel,Green,8,False
627,777.0,LEXUS,IS 250,2014,Sedan,True,Petrol,2.5,126021,6.0,Automatic,Rear,4,Left wheel,White,12,False
392,1514.0,LEXUS,GX 470,2011,Sedan,True,Petrol,4.6,202048,8.0,Automatic,4x4,4,Left wheel,White,0,False
11800,1296.0,TOYOTA,Camry,2008,Sedan,True,Hybrid,2.4,171200,4.0,Automatic,Front,4,Left wheel,Beige,12,False
7527,,FORD,Transit,1995,Microbus,False,Diesel,2.5,111111,4.0,Manual,Rear,4,Left wheel,Yellow,2,False
4704,917.0,AUDI,A7,2013,Hatchback,True,Petrol,3.0,301707,6.0,Automatic,4x4,4,Left wheel,Grey,0,False
1098,394.0,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,398069,4.0,Automatic,Front,4,Left wheel,Black,12,False
941,640.0,FORD,Fusion,2013,Sedan,True,Hybrid,2.0,294016,4.0,Automatic,Front,4,Left wheel,White,12,False
2195,1079.0,TOYOTA,CHR,2018,Jeep,True,Petrol,2.0,22816,4.0,Automatic,Front,4,Left wheel,Grey,12,False
314,2410.0,MERCEDES-BENZ,E 350,2010,Sedan,True,Petrol,6.2,274771,8.0,Automatic,Rear,4,Left wheel,White,12,False
13799,,TOYOTA,Prius 1.5I,2008,Sedan,True,Hybrid,1.5,145000,4.0,Variator,Front,4,Left wheel,Grey,12,False
16280,836.0,HYUNDAI,Genesis,2010,Coupe,True,Petrol,2.0,158663,4.0,Automatic,Front,4,Left wheel,Grey,4,False
30326,1091.0,HYUNDAI,H1,2016,Universal,True,Diesel,2.5,40877,4.0,Automatic,Front,4,Left wheel,Grey,4,False
7840,,MERCEDES-BENZ,E 280,1998,Sedan,True,CNG,2.8,3200,6.0,Automatic,4x4,4,Left wheel,Black,6,False
6,595.0,TOYOTA,Prius C,2015,Hatchback,True,Petrol,1.5,105600,4.0,Automatic,Front,4,Left wheel,Black,12,False
11447,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,True,Petrol,3.5,248525,6.0,Automatic,4x4,4,Left wheel,Grey,12,False
21012,1051.0,KIA,Optima,2016,Sedan,False,Petrol,2.4,910000,4.0,Tiptronic,Front,4,Left wheel,Black,8,False
16308,,CHEVROLET,Cruze,2012,Sedan,False,Petrol,1.4,163000,4.0,Tiptronic,Front,4,Left wheel,Black,8,True
2430,1598.0,MERCEDES-BENZ,E 350,2008,Sedan,True,Diesel,3.0,175614,6.0,Automatic,Rear,4,Left wheel,Black,12,False
53188,1079.0,HYUNDAI,Santa FE,2018,Jeep,True,Diesel,2.0,47692,4.0,Automatic,Front,4,Left wheel,Black,4,False
24283,640.0,CHEVROLET,Malibu,2013,Sedan,True,Petrol,2.0,106048,4.0,Automatic,Front,4,Left wheel,Black,4,False
3000,,ROVER,200,1998,Coupe,False,Petrol,1.4,0,4.0,Manual,Front,2,Left wheel,Silver,3,False
6272,,HONDA,FIT,2002,Hatchback,False,Petrol,1.3,161000,4.0,Automatic,Front,4,Right-hand drive,Red,4,False
7840,,BMW,318,2000,Sedan,False,CNG,1.9,0,4.0,Manual,Rear,4,Left wheel,Silver,8,False
706,1399.0,LEXUS,RX 350,2010,Jeep,True,Petrol,3.5,172659,6.0,Automatic,4x4,4,Left wheel,White,12,False
26657,919.0,MERCEDES-BENZ,ML 350,2012,Jeep,True,Diesel,3.0,271701,6.0,Automatic,4x4,4,Left wheel,White,12,False
392,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,True,Petrol,2.0,1600,4.0,Automatic,Rear,4,Left wheel,Black,12,False
282,640.0,FORD,Fusion,2013,Sedan,True,Hybrid,2.0,174619,4.0,Automatic,Front,4,Left wheel,Grey,0,False
10036,924.0,KIA,Cadenza,2011,Sedan,True,Petrol,2.7,68105,6.0,Automatic,Front,4,Left wheel,Silver,4,False
1098,1018.0,AUDI,A6,2011,Sedan,True,Petrol,3.0,0,6.0,Automatic,4x4,4,Left wheel,Silver,12,False
9722,,VOLKSWAGEN,Jetta,2007,Sedan,True,Petrol,2.5,198245,5.0,Automatic,Front,4,Left wheel,Black,10,False
7840,,DODGE,Durango,2003,Jeep,False,CNG,4.7,240000,8.0,Automatic,4x4,4,Left wheel,Brown,6,False
21326,586.0,TOYOTA,Prius V,2012,Universal,True,Hybrid,1.8,197000,4.0,Variator,Front,4,Left wheel,Beige,8,False
23521,696.0,MERCEDES-BENZ,Vito,2013,Minivan,False,Diesel,2.2,167000,4.0,Manual,Rear,4,Left wheel,White,2,True
17054,862.0,HYUNDAI,H1,2011,Universal,True,Diesel,2.5,237853,4.0,Automatic,Front,4,Left wheel,Silver,4,False
5018,431.0,HYUNDAI,Sonata,2016,Sedan,True,Hybrid,2.0,71218,4.0,Automatic,Front,4,Left wheel,Black,0,False
706,934.0,TOYOTA,Camry,2015,Sedan,True,Petrol,2.5,82160,4.0,Automatic,Front,4,Left wheel,Pink,12,False
7840,5877.0,MERCEDES-BENZ,CLK 430,2005,Cabriolet,False,Petrol,7.3,156470,12.0,Automatic,Rear,4,Left wheel,Black,12,False
784,394.0,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,102397,4.0,Automatic,Front,4,Left wheel,Black,12,False
2117,730.0,NISSAN,Juke,2016,Jeep,True,Petrol,1.6,181997,4.0,Automatic,4x4,4,Left wheel,Black,0,False
10036,,BMW,330,2001,Coupe,True,Petrol,3.0,330000,6.0,Manual,Rear,2,Left wheel,Blue,4,False
8311,642.0,HYUNDAI,Sonata,2012,Sedan,True,LPG,2.0,36545,4.0,Automatic,Front,4,Left wheel,White,4,False
4200,,VOLKSWAGEN,Sharan,2004,Minivan,False,Diesel,1.9,180000,4.0,Manual,Front,4,Left wheel,Beige,2,True
32929,,TOYOTA,Prius,2016,Hatchback,False,Hybrid,1.6,85000,4.0,Automatic,Front,4,Left wheel,White,12,False
8320,640.0,KIA,Optima,2013,Sedan,True,Petrol,2.0,52448,4.0,Automatic,Front,4,Left wheel,Silver,4,False
12544,1024.0,FORD,Fusion,2010,Sedan,True,Hybrid,2.5,180973,4.0,Automatic,Front,4,Left wheel,Blue,0,False
45825,400.0,TOYOTA,Aqua,2018,Universal,True,Hybrid,1.5,9942,4.0,Automatic,Front,4,Left wheel,Grey,4,False
17249,,MERCEDES-BENZ,ML 270 CDI,2002,Jeep,True,Diesel,2.7,288578,5.0,Tiptronic,4x4,4,Left wheel,Blue,10,True
94,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,True,Petrol,2.0,1600,4.0,Automatic,Rear,4,Left wheel,Black,12,False
21169,1051.0,HYUNDAI,Sonata,2016,Sedan,False,Petrol,2.4,60000,6.0,Tiptronic,Front,4,Left wheel,Black,8,False
9252,765.0,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,587949,4.0,Automatic,Front,4,Left wheel,Orange,4,False
31047,,HYUNDAI,IX35,2011,Jeep,False,Petrol,2.0,118023,4.0,Tiptronic,4x4,4,Left wheel,Silver,12,False
4077,,TOYOTA,RAV 4,2001,Jeep,False,Petrol,2.0,250000,4.0,Manual,Front,2,Left wheel,Green,8,False
282,753.0,HYUNDAI,Sonata,2012,Sedan,True,Hybrid,2.4,93816,4.0,Automatic,Front,4,Left wheel,Black,0,False
7840,,HONDA,Civic Ferio,2003,Sedan,False,CNG,1.5,0,4.0,Automatic,Front,4,Right-hand drive,White,4,False
17876,584.0,HYUNDAI,Elantra,2014,Sedan,False,Petrol,1.8,155360,4.0,Tiptronic,Front,4,Left wheel,Grey,6,False
6899,1273.0,TOYOTA,Avalon,2015,Sedan,True,Petrol,3.5,122418,6.0,Automatic,Front,4,Left wheel,Blue,12,False
314,1474.0,JAGUAR,XF,2012,Sedan,True,Petrol,5.0,82925,8.0,Automatic,Rear,4,Left wheel,Green,12,False
549,1058.0,MERCEDES-BENZ,C 350,2012,Coupe,True,Petrol,3.5,256958,6.0,Automatic,Rear,2,Left wheel,White,12,False
16935,1493.0,TOYOTA,Highlander,2016,Jeep,True,Petrol,3.5,0,6.0,Automatic,Front,4,Left wheel,Silver,12,False
16621,915.0,BMW,X5,2014,Jeep,True,Diesel,3.0,110715,6.0,Automatic,4x4,4,Left wheel,White,0,False
29793,810.0,VOLKSWAGEN,Passat,2016,Sedan,True,Petrol,1.8,80000,4.0,Tiptronic,Front,4,Left wheel,White,14,True
1000,,MITSUBISHI,Carisma,2001,Hatchback,False,Petrol,2.0,0,4.0,Manual,Front,4,Left wheel,Grey,0,False
8781,,BMW,318,2001,Sedan,False,Petrol,1.9,159344,4.0,Tiptronic,Rear,4,Right-hand drive,Silver,6,False
314,779.0,VOLVO,S60,2013,Sedan,True,Petrol,2.5,306266,5.0,Automatic,4x4,4,Left wheel,White,12,False
18189,614.0,VOLKSWAGEN,Jetta TDI,2012,Sedan,True,Diesel,1.9,8100,4.0,Tiptronic,Front,4,Left wheel,Silver,0,True
16960,595.0,HONDA,FIT,2015,Hatchback,True,Petrol,1.5,131455,4.0,Automatic,Front,4,Left wheel,Blue,4,False
28830,528.0,HYUNDAI,Elantra,2014,Sedan,True,Diesel,1.6,83147,4.0,Automatic,Front,4,Left wheel,White,4,False
627,640.0,BMW,528,2013,Sedan,True,Petrol,2.0,0,4.0,Automatic,Rear,4,Left wheel,Silver,12,False
3763,584.0,HYUNDAI,Elantra,2014,Sedan,True,Petrol,1.8,110685,4.0,Automatic,Front,4,Left wheel,White,12,False
11917,,OPEL,Zafira,2003,Minivan,False,Petrol,1.8,201600,4.0,Manual,Front,5,Left wheel,Silver,8,False
9722,,FORD,Transit,1996,Microbus,False,Diesel,2.5,270000,4.0,Manual,Rear,4,Left wheel,Sky blue,2,False
40769,,TOYOTA,Highlander,2010,Jeep,True,Petrol,3.5,225600,6.0,Tiptronic,Front,4,Left wheel,Silver,6,False
20385,530.0,FORD,Fusion,2013,Sedan,True,Petrol,1.6,129600,4.0,Tiptronic,Front,4,Left wheel,Carnelian red,12,False
14301,781.0,HYUNDAI,H1,2012,Minivan,True,Diesel,2.5,59304,4.0,Automatic,Front,4,Left wheel,Silver,4,False
2587,749.0,HYUNDAI,Sonata,2014,Sedan,True,Petrol,2.4,244266,4.0,Automatic,Front,4,Left wheel,Blue,12,False
706,640.0,BMW,528,2013,Sedan,True,Petrol,2.0,140944,4.0,Automatic,4x4,4,Left wheel,Grey,12,False
19400,751.0,KIA,Optima,2013,Sedan,True,Petrol,2.4,71234,4.0,Tiptronic,Front,4,Left wheel,Black,12,False
13799,891.0,MAZDA,Mazda 3 SPORT,2016,Sedan,False,Petrol,2.0,96877,4.0,Automatic,Front,4,Left wheel,Black,8,False
30517,777.0,HYUNDAI,H1,2014,Minivan,True,Diesel,2.5,151854,4.0,Automatic,Front,4,Left wheel,Grey,4,False
18647,707.0,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,192085,4.0,Automatic,Front,4,Left wheel,Grey,4,False
3000,,OPEL,Astra,1996,Sedan,False,CNG,1.6,1111,4.0,Manual,Front,4,Left wheel,Black,4,False
86243,,MERCEDES-BENZ,S 63 AMG,2010,Sedan,True,Petrol,5.5,183000,8.0,Automatic,Rear,4,Left wheel,Grey,12,True
549,1481.0,FORD,Focus,2006,Sedan,True,Petrol,2.0,240746,4.0,Automatic,Front,4,Left wheel,Black,12,False
14897,1091.0,TOYOTA,RAV 4,2016,Jeep,True,Petrol,2.5,41019,4.0,Automatic,4x4,4,Left wheel,Silver,12,False
20385,1017.0,HYUNDAI,Elantra,2017,Sedan,False,Petrol,2.0,89000,4.0,Automatic,Front,4,Left wheel,Blue,6,False
37125,1017.0,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,169031,4.0,Automatic,Front,4,Left wheel,Black,4,False
19384,583.0,HYUNDAI,Elantra,2011,Sedan,True,Petrol,1.6,124892,4.0,Automatic,Front,4,Left wheel,White,4,False
20532,1273.0,SSANGYONG,REXTON,2009,Jeep,True,Diesel,2.7,163240,4.0,Automatic,Front,4,Left wheel,Silver,4,False
68994,1493.0,MERCEDES-BENZ,GLE 350,2016,Jeep,True,Petrol,3.5,117368,6.0,Automatic,4x4,4,Left wheel,Black,0,False
14740,642.0,HYUNDAI,I30,2012,Pickup,True,Petrol,2.0,156000,4.0,Automatic,Front,4,Left wheel,White,8,False
15530,891.0,HYUNDAI,Sonata,2016,Sedan,True,LPG,2.0,301827,4.0,Automatic,Front,4,Left wheel,Silver,4,False
42337,1211.0,BMW,X6,2010,Jeep,True,Petrol,3.0,171000,6.0,Tiptronic,4x4,4,Left wheel,Black,16,True
20000,,KIA,Optima,2012,Sedan,True,Hybrid,2.4,11111,2.0,Automatic,Front,4,Left wheel,Grey,6,False
3000,1688.0,VOLKSWAGEN,Vento,1996,Sedan,False,Petrol,2.0,203658,4.0,Manual,Front,4,Left wheel,Black,2,False
25089,1347.0,HYUNDAI,H1,2008,Minivan,True,Diesel,2.5,93042,4.0,Automatic,Front,4,Left wheel,Yellow,4,False
5645,,OPEL,Vectra,1998,Sedan,False,Petrol,1.6,3500,4.0,Manual,Front,4,Left wheel,Blue,6,False
470,586.0,TOYOTA,Prius,2012,Hatchback,True,Hybrid,1.8,373634,4.0,Automatic,Front,4,Left wheel,White,12,False
125,1324.0,TOYOTA,Highlander,2010,Jeep,True,Hybrid,3.3,316912,6.0,Automatic,4x4,4,Left wheel,Blue,12,False
2509,,BMW,318,1995,Hatchback,False,Petrol,2.0,0,6.0,Manual,Rear,2,Left wheel,Black,0,False
46866,697.0,HONDA,Civic,2015,Sedan,True,Petrol,1.8,24696,4.0,Automatic,Front,4,Left wheel,Red,4,False
26262,1292.0,HYUNDAI,Sonata,2016,Sedan,True,LPG,3.0,153616,4.0,Automatic,Front,4,Left wheel,Silver,4,False
22894,1273.0,MERCEDES-BENZ,ML 350,2015,Jeep,True,Diesel,3.5,79080,6.0,Automatic,4x4,4,Left wheel,Grey,12,False
18503,781.0,VOLKSWAGEN,Passat,2012,Sedan,True,Petrol,2.5,85000,4.0,Tiptronic,Front,4,Left wheel,White,12,False
16308,1017.0,FORD,Focus,2017,Sedan,False,Petrol,2.0,48000,4.0,Automatic,Front,4,Left wheel,Red,12,False
3607,1104.0,BMW,X5,2015,Jeep,True,Diesel,3.0,201056,6.0,Automatic,4x4,4,Left wheel,Black,0,False
5372,742.0,HONDA,Civic,2008,Sedan,False,Hybrid,1.3,162123,4.0,Automatic,Front,4,Left wheel,Silver,8,False
10036,,OPEL,Astra,2004,Hatchback,False,Petrol,1.6,191576,4.0,Manual,Front,4,Left wheel,Black,6,False
5331,,MERCEDES-BENZ,C 180,1999,Sedan,False,CNG,1.8,0,4.0,Tiptronic,Rear,4,Right-hand drive,Blue,2,False
470,645.0,LEXUS,CT 200h,2011,Hatchback,True,Hybrid,1.8,32974,4.0,Automatic,Front,4,Left wheel,Silver,0,False
46728,1811.0,LEXUS,GX 460,2010,Jeep,True,Petrol,4.6,260771,8.0,Automatic,4x4,4,Left wheel,Black,0,False
17249,,BMW,X5,2005,Jeep,True,Petrol,3.0,196000,6.0,Tiptronic,4x4,4,Left wheel,Brown,8,False
8097,790.0,DAEWOO,Lacetti,2009,Sedan,True,Petrol,1.6,164804,4.0,Automatic,Front,4,Left wheel,Grey,4,False
627,586.0,LEXUS,CT 200h,2012,Hatchback,True,Hybrid,1.8,142394,4.0,Automatic,Front,4,Left wheel,White,0,False
32929,,BMW,535,2012,Sedan,True,Petrol,3.0,164800,6.0,Tiptronic,Rear,4,Left wheel,White,12,True
25089,,TOYOTA,Camry,2013,Sedan,False,Hybrid,2.5,122080,4.0,Tiptronic,Rear,4,Left wheel,Black,8,False
6743,641.0,KIA,Optima,2012,Sedan,True,Petrol,2.0,345673,4.0,Automatic,Front,4,Left wheel,Silver,4,False
10663,1268.0,TOYOTA,Aqua,2012,Hatchback,True,Hybrid,1.5,122000,4.0,Variator,Front,4,Right-hand drive,Red,2,False
18817,333.0,FORD,C-MAX,2014,Hatchback,False,Hybrid,2.0,44000,4.0,Variator,Front,4,Left wheel,Silver,8,False
16621,,HYUNDAI,Elantra GT,2012,Sedan,True,Petrol,1.8,182400,4.0,Manual,Front,4,Left wheel,Grey,8,False
6241,1282.0,CHEVROLET,Captiva,2007,Jeep,True,Diesel,2.0,67435,4.0,Automatic,Front,4,Left wheel,Silver,4,False
21012,,DODGE,Caravan,2012,Minivan,False,Petrol,3.6,160000,6.0,Tiptronic,Front,4,Left wheel,Black,4,False
19757,,SUBARU,XV,2014,Jeep,False,Petrol,2.0,180000,4.0,Tiptronic,4x4,4,Left wheel,Orange,12,False
23521,1017.0,FORD,Focus TITANIUM,2017,Sedan,True,Petrol,2.0,100800,4.0,Tiptronic,Front,4,Left wheel,White,0,False
282,777.0,SUBARU,Forester,2014,Jeep,True,Petrol,2.5,234781,4.0,Automatic,4x4,4,Left wheel,Black,0,False
25591,530.0,HYUNDAI,Elantra,2013,Sedan,True,Petrol,1.6,48088,4.0,Automatic,Front,4,Left wheel,Grey,4,False
12544,,NISSAN,X-Terra,2004,Jeep,False,CNG,3.3,999999999,6.0,Tiptronic,4x4,4,Left wheel,Black,8,False
21326,,KIA,Optima ECO,2015,Sedan,False,Hybrid,2.4,48000,4.0,Tiptronic,Front,4,Left wheel,White,8,False
6272,,DAIHATSU,Terios,1998,Jeep,False,Petrol,1.3,1000,4.0,Manual,4x4,4,Left wheel,Purple,0,False
22357,707.0,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,184067,4.0,Automatic,Front,4,Left wheel,Grey,4,False
